gene_id,Toxin_Nontoxin,Toxin_Class,Icenc-SB0587.genes.results
Icenc-SB0587_C15orf29_Icenc-SB0587,Nontoxin,Nontoxin,27.39
Icenc-SB0587_C14orf166_Icenc-SB0587,Nontoxin,Nontoxin,200.22
Icenc-SB0587_C13orf33_Icenc-SB0587,Nontoxin,Nontoxin,18.14
Icenc-SB0587_C12orf23_Icenc-SB0587,Nontoxin,Nontoxin,72.58
Icenc-SB0587_C11orf73_Icenc-SB0587,Nontoxin,Nontoxin,47.96
Icenc-SB0587_C11orf54_Icenc-SB0587,Nontoxin,Nontoxin,22.41
Icenc-SB0587_C11orf46_Icenc-SB0587,Nontoxin,Nontoxin,57.91
Icenc-SB0587_C10orf35_Icenc-SB0587,Nontoxin,Nontoxin,17.99
Icenc-SB0587_c-Myc_Icenc-SB0587,Nontoxin,Nontoxin,98.68
Icenc-SB0587_C-ets-2_Icenc-SB0587,Nontoxin,Nontoxin,37.65
Icenc-SB0587_Bystin_Icenc-SB0587,Nontoxin,Nontoxin,61.04
Icenc-SB0587_BUD31_Icenc-SB0587,Nontoxin,Nontoxin,215.47
Icenc-SB0587_BTG2_Icenc-SB0587,Nontoxin,Nontoxin,74.72
Icenc-SB0587_BTG1_Icenc-SB0587,Nontoxin,Nontoxin,346.5
Icenc-SB0587_BTBPOZ9_Icenc-SB0587,Nontoxin,Nontoxin,8.45
Icenc-SB0587_BTBPOZ4_Icenc-SB0587,Nontoxin,Nontoxin,16.2
Icenc-SB0587_BTB-POZ-KCTD9_Icenc-SB0587,Nontoxin,Nontoxin,7.11
Icenc-SB0587_BTB-POZ-CUL3RhoADegrad_Icenc-SB0587,Nontoxin,Nontoxin,21.72
Icenc-SB0587_BTB-POZ_Icenc-SB0587,Nontoxin,Nontoxin,22.58
Icenc-SB0587_Bromodomain7_Icenc-SB0587,Nontoxin,Nontoxin,46.21
Icenc-SB0587_BRO1-BROX_Icenc-SB0587,Nontoxin,Nontoxin,11.54
Icenc-SB0587_BRISC-Abro1_Icenc-SB0587,Nontoxin,Nontoxin,14.75
Icenc-SB0587_BridgingIntegrator3_Icenc-SB0587,Nontoxin,Nontoxin,33.59
Icenc-SB0587_BRICK1_Icenc-SB0587,Nontoxin,Nontoxin,252.84
Icenc-SB0587_BRCC36_Icenc-SB0587,Nontoxin,Nontoxin,58.79
Icenc-SB0587_BRCA1-A-BRE_Icenc-SB0587,Nontoxin,Nontoxin,17.22
Icenc-SB0587_Brain44-2_Icenc-SB0587,Nontoxin,Nontoxin,89.94
Icenc-SB0587_boIA2_Icenc-SB0587,Nontoxin,Nontoxin,167.98
Icenc-SB0587_BladderCancer_Icenc-SB0587,Nontoxin,Nontoxin,85.9
Icenc-SB0587_BiPGlyMutase_Icenc-SB0587,Nontoxin,Nontoxin,5.39
Icenc-SB0587_Biogenesis_Icenc-SB0587,Nontoxin,Nontoxin,82.33
Icenc-SB0587_Biglycan_Icenc-SB0587,Nontoxin,Nontoxin,31
Icenc-SB0587_BifunctionalLyase_Icenc-SB0587,Nontoxin,Nontoxin,9.19
Icenc-SB0587_Bifunctional-PURH_Icenc-SB0587,Nontoxin,Nontoxin,142.53
Icenc-SB0587_BifuncPPKin_Icenc-SB0587,Nontoxin,Nontoxin,12.05
Icenc-SB0587_BetaCentractin_Icenc-SB0587,Nontoxin,Nontoxin,53.81
Icenc-SB0587_BetaCateninInt1_Icenc-SB0587,Nontoxin,Nontoxin,118.5
Icenc-SB0587_BET1_Icenc-SB0587,Nontoxin,Nontoxin,61.48
Icenc-SB0587_Beclin1_Icenc-SB0587,Nontoxin,Nontoxin,36
Icenc-SB0587_Bcms1_Icenc-SB0587,Nontoxin,Nontoxin,62.36
Icenc-SB0587_bcl-2-13_Icenc-SB0587,Nontoxin,Nontoxin,4.53
Icenc-SB0587_bcellLympLeuk10_Icenc-SB0587,Nontoxin,Nontoxin,6.1
Icenc-SB0587_BCellCLL-7A_Icenc-SB0587,Nontoxin,Nontoxin,5.14
Icenc-SB0587_BCell31_Icenc-SB0587,Nontoxin,Nontoxin,371.35
Icenc-SB0587_BCAminotransferase_Icenc-SB0587,Nontoxin,Nontoxin,55.66
Icenc-SB0587_BaxInh1_Icenc-SB0587,Nontoxin,Nontoxin,1564.03
Icenc-SB0587_BAXInh_Icenc-SB0587,Nontoxin,Nontoxin,52.14
Icenc-SB0587_BAT1_Icenc-SB0587,Nontoxin,Nontoxin,165.9
Icenc-SB0587_BarrierAutointegration_Icenc-SB0587,Nontoxin,Nontoxin,92.5
Icenc-SB0587_Band5_Icenc-SB0587,Nontoxin,Nontoxin,29.17
Icenc-SB0587_BAG3_Icenc-SB0587,Nontoxin,Nontoxin,39.46
Icenc-SB0587_Autophagy5_Icenc-SB0587,Nontoxin,Nontoxin,22.08
Icenc-SB0587_Autophagy13-2_Icenc-SB0587,Nontoxin,Nontoxin,21.77
Icenc-SB0587_Autophagy101_Icenc-SB0587,Nontoxin,Nontoxin,35.15
Icenc-SB0587_ATPSynO_Icenc-SB0587,Nontoxin,Nontoxin,591.99
Icenc-SB0587_ATPSynLipid-4_Icenc-SB0587,Nontoxin,Nontoxin,200.54
Icenc-SB0587_ATPSynLipid-2_Icenc-SB0587,Nontoxin,Nontoxin,1102.6
Icenc-SB0587_ATPSynLipid-1_Icenc-SB0587,Nontoxin,Nontoxin,636.67
Icenc-SB0587_ATPSyn-s_Icenc-SB0587,Nontoxin,Nontoxin,69.8
Icenc-SB0587_ATPSyn-g_Icenc-SB0587,Nontoxin,Nontoxin,1209.76
Icenc-SB0587_ATPSyn-eps_Icenc-SB0587,Nontoxin,Nontoxin,746.18
Icenc-SB0587_ATPSyn-e_Icenc-SB0587,Nontoxin,Nontoxin,677.26
Icenc-SB0587_ATPSyn-d_Icenc-SB0587,Nontoxin,Nontoxin,596.11
Icenc-SB0587_ATPSyn-a_Icenc-SB0587,Nontoxin,Nontoxin,789.51
Icenc-SB0587_ATPBindingE1_Icenc-SB0587,Nontoxin,Nontoxin,134.55
Icenc-SB0587_ATPaseAAA1_Icenc-SB0587,Nontoxin,Nontoxin,7.94
Icenc-SB0587_ATPase-lys70_Icenc-SB0587,Nontoxin,Nontoxin,65.22
Icenc-SB0587_ATPase-ASNA1_Icenc-SB0587,Nontoxin,Nontoxin,86.13
Icenc-SB0587_ATP23_Icenc-SB0587,Nontoxin,Nontoxin,11.51
Icenc-SB0587_ATP-CitrateSyn_Icenc-SB0587,Nontoxin,Nontoxin,52.05
Icenc-SB0587_ATOX1_Icenc-SB0587,Nontoxin,Nontoxin,65.67
Icenc-SB0587_Atocopherol1_Icenc-SB0587,Nontoxin,Nontoxin,4.45
Icenc-SB0587_AsptRNASyn_Icenc-SB0587,Nontoxin,Nontoxin,91.15
Icenc-SB0587_AspSyn_Icenc-SB0587,Nontoxin,Nontoxin,58.78
Icenc-SB0587_AspDipeptidase_Icenc-SB0587,Nontoxin,Nontoxin,38.05
Icenc-SB0587_Aspartyl-tRNASyn_Icenc-SB0587,Nontoxin,Nontoxin,39.63
Icenc-SB0587_AspAminoTrans1_Icenc-SB0587,Nontoxin,Nontoxin,122.39
Icenc-SB0587_Arrestin-b2_Icenc-SB0587,Nontoxin,Nontoxin,71.56
Icenc-SB0587_ARP1_Icenc-SB0587,Nontoxin,Nontoxin,2.66
Icenc-SB0587_Armadillo8_Icenc-SB0587,Nontoxin,Nontoxin,19.11
Icenc-SB0587_Armadillo6-2_Icenc-SB0587,Nontoxin,Nontoxin,22.64
Icenc-SB0587_Armadillo1_Icenc-SB0587,Nontoxin,Nontoxin,19.62
Icenc-SB0587_ArgNMeT1_Icenc-SB0587,Nontoxin,Nontoxin,426.69
Icenc-SB0587_ArgMethyltrans7_Icenc-SB0587,Nontoxin,Nontoxin,17.41
Icenc-SB0587_Arginyl-tRNASyn_Icenc-SB0587,Nontoxin,Nontoxin,56.48
Icenc-SB0587_Arfaptin1_Icenc-SB0587,Nontoxin,Nontoxin,13.69
Icenc-SB0587_Aralar1_Icenc-SB0587,Nontoxin,Nontoxin,54.87
Icenc-SB0587_Aquaporin5_Icenc-SB0587,Nontoxin,Nontoxin,928.83
Icenc-SB0587_Aquaporin3_Icenc-SB0587,Nontoxin,Nontoxin,10.58
Icenc-SB0587_Aquaporin1_Icenc-SB0587,Nontoxin,Nontoxin,34.76
Icenc-SB0587_Aprataxin_Icenc-SB0587,Nontoxin,Nontoxin,22.9
Icenc-SB0587_ApoptosisInh-1_Icenc-SB0587,Nontoxin,Nontoxin,65.46
Icenc-SB0587_ApopInhib5_Icenc-SB0587,Nontoxin,Nontoxin,30.24
Icenc-SB0587_AP1-m2_Icenc-SB0587,Nontoxin,Nontoxin,39.52
Icenc-SB0587_AP-3-s1_Icenc-SB0587,Nontoxin,Nontoxin,360.78
Icenc-SB0587_AP-3-mu1_Icenc-SB0587,Nontoxin,Nontoxin,96.64
Icenc-SB0587_AP-2-sigma_Icenc-SB0587,Nontoxin,Nontoxin,313.37
Icenc-SB0587_AP-2-mu_Icenc-SB0587,Nontoxin,Nontoxin,178.71
Icenc-SB0587_AP-2-a1-1_Icenc-SB0587,Nontoxin,Nontoxin,30.76
Icenc-SB0587_AP-1-s3_Icenc-SB0587,Nontoxin,Nontoxin,334.91
Icenc-SB0587_AP-1-s1A_Icenc-SB0587,Nontoxin,Nontoxin,317.51
Icenc-SB0587_AP-1-mu1_Icenc-SB0587,Nontoxin,Nontoxin,71.15
Icenc-SB0587_AP-1-b1_Icenc-SB0587,Nontoxin,Nontoxin,62.85
Icenc-SB0587_AP-1-2_Icenc-SB0587,Nontoxin,Nontoxin,10.82
Icenc-SB0587_AntizymeInh1_Icenc-SB0587,Nontoxin,Nontoxin,88.87
Icenc-SB0587_AnnexinA7_Icenc-SB0587,Nontoxin,Nontoxin,197.93
Icenc-SB0587_AnnexinA6_Icenc-SB0587,Nontoxin,Nontoxin,347.86
Icenc-SB0587_AnnexinA5_Icenc-SB0587,Nontoxin,Nontoxin,324.34
Icenc-SB0587_AnnexinA2_Icenc-SB0587,Nontoxin,Nontoxin,639.57
Icenc-SB0587_AnnexinA11_Icenc-SB0587,Nontoxin,Nontoxin,23.39
Icenc-SB0587_AnnexinA1_Icenc-SB0587,Nontoxin,Nontoxin,608.33
Icenc-SB0587_Ankyrin39_Icenc-SB0587,Nontoxin,Nontoxin,5.87
Icenc-SB0587_Ankyrin-SOCS6-1_Icenc-SB0587,Nontoxin,Nontoxin,12.97
Icenc-SB0587_Ankyrin-46_Icenc-SB0587,Nontoxin,Nontoxin,41.58
Icenc-SB0587_AnionChan3_Icenc-SB0587,Nontoxin,Nontoxin,193.93
Icenc-SB0587_AnionChan2_Icenc-SB0587,Nontoxin,Nontoxin,723.19
Icenc-SB0587_AngioMig_Icenc-SB0587,Nontoxin,Nontoxin,25.53
Icenc-SB0587_AngiogenesisInh-1-2_Icenc-SB0587,Nontoxin,Nontoxin,71.31
Icenc-SB0587_AndrogenInd1_Icenc-SB0587,Nontoxin,Nontoxin,16.51
Icenc-SB0587_AnaphasePromoting-7_Icenc-SB0587,Nontoxin,Nontoxin,39.71
Icenc-SB0587_AnaphasePromoting-5_Icenc-SB0587,Nontoxin,Nontoxin,5.56
Icenc-SB0587_Anaphase13_Icenc-SB0587,Nontoxin,Nontoxin,8.7
Icenc-SB0587_Anaphase11_Icenc-SB0587,Nontoxin,Nontoxin,49.37
Icenc-SB0587_AmyloidBinding-2_Icenc-SB0587,Nontoxin,Nontoxin,14.52
Icenc-SB0587_AMSyn2_Icenc-SB0587,Nontoxin,Nontoxin,16.66
Icenc-SB0587_AMPKin-g1_Icenc-SB0587,Nontoxin,Nontoxin,45.37
Icenc-SB0587_AMPKin-beta2_Icenc-SB0587,Nontoxin,Nontoxin,5.02
Icenc-SB0587_Aminotransferase_Icenc-SB0587,Nontoxin,Nontoxin,24.07
Icenc-SB0587_AminopeptidaseP_Icenc-SB0587,Nontoxin,Nontoxin,21.07
Icenc-SB0587_Aminoacylase1A_Icenc-SB0587,Nontoxin,Nontoxin,15.92
Icenc-SB0587_Amidase-NIT2-2_Icenc-SB0587,Nontoxin,Nontoxin,36.1
Icenc-SB0587_AlphaGlobin_Icenc-SB0587,Nontoxin,Nontoxin,13.5
Icenc-SB0587_AlphaEnolase_Icenc-SB0587,Nontoxin,Nontoxin,429.09
Icenc-SB0587_AlphaEndosulfine_Icenc-SB0587,Nontoxin,Nontoxin,107.22
Icenc-SB0587_AlphAdducin1_Icenc-SB0587,Nontoxin,Nontoxin,102.61
Icenc-SB0587_AlphaCrystallinB_Icenc-SB0587,Nontoxin,Nontoxin,10.74
Icenc-SB0587_ALG13_Icenc-SB0587,Nontoxin,Nontoxin,76.3
Icenc-SB0587_AldolaseA_Icenc-SB0587,Nontoxin,Nontoxin,1349.19
Icenc-SB0587_AldoKetoRed1B1_Icenc-SB0587,Nontoxin,Nontoxin,14.25
Icenc-SB0587_AlcDe5III_Icenc-SB0587,Nontoxin,Nontoxin,70.49
Icenc-SB0587_AKT_Icenc-SB0587,Nontoxin,Nontoxin,106.43
Icenc-SB0587_Akirin2_Icenc-SB0587,Nontoxin,Nontoxin,60.04
Icenc-SB0587_AKinAnc10_Icenc-SB0587,Nontoxin,Nontoxin,26.93
Icenc-SB0587_aKGDiO-ABH6_Icenc-SB0587,Nontoxin,Nontoxin,20.93
Icenc-SB0587_AHReceptorInteract_Icenc-SB0587,Nontoxin,Nontoxin,5.43
Icenc-SB0587_AHA1_Icenc-SB0587,Nontoxin,Nontoxin,68.73
Icenc-SB0587_ADPRibPyro_Icenc-SB0587,Nontoxin,Nontoxin,53.37
Icenc-SB0587_ADPRibosylation-8B_Icenc-SB0587,Nontoxin,Nontoxin,66.79
Icenc-SB0587_ADPribosylation-5A_Icenc-SB0587,Nontoxin,Nontoxin,42.55
Icenc-SB0587_ADPRibosyl6_Icenc-SB0587,Nontoxin,Nontoxin,129.11
Icenc-SB0587_ADPRibosyl3-1_Icenc-SB0587,Nontoxin,Nontoxin,530.97
Icenc-SB0587_ADPRibosyl2_Icenc-SB0587,Nontoxin,Nontoxin,30.24
Icenc-SB0587_ADPRibosyl1-4_Icenc-SB0587,Nontoxin,Nontoxin,580.42
Icenc-SB0587_ADPRibosyl1-1_Icenc-SB0587,Nontoxin,Nontoxin,754.85
Icenc-SB0587_ADPRib14_Icenc-SB0587,Nontoxin,Nontoxin,139.62
Icenc-SB0587_ADP-ribosylation6_Icenc-SB0587,Nontoxin,Nontoxin,41.72
Icenc-SB0587_ADP-ribosylation4_Icenc-SB0587,Nontoxin,Nontoxin,427.06
Icenc-SB0587_ADP-Ribosylation1-1_Icenc-SB0587,Nontoxin,Nontoxin,51.71
Icenc-SB0587_ADP-Ribosylation-GGA1-3_Icenc-SB0587,Nontoxin,Nontoxin,17.59
Icenc-SB0587_AdiponectinRec2_Icenc-SB0587,Nontoxin,Nontoxin,37.15
Icenc-SB0587_Adipocyte_Icenc-SB0587,Nontoxin,Nontoxin,105.04
Icenc-SB0587_AdenylylCyclase1_Icenc-SB0587,Nontoxin,Nontoxin,143.76
Icenc-SB0587_AdenylosuccinateLyase_Icenc-SB0587,Nontoxin,Nontoxin,29.67
Icenc-SB0587_AdenylateKin6_Icenc-SB0587,Nontoxin,Nontoxin,43.36
Icenc-SB0587_AdenosylhomocysteinaseA_Icenc-SB0587,Nontoxin,Nontoxin,35.01
Icenc-SB0587_Adenosylhomocysteinase2_Icenc-SB0587,Nontoxin,Nontoxin,65.02
Icenc-SB0587_AdenosineTrans2_Icenc-SB0587,Nontoxin,Nontoxin,39.77
Icenc-SB0587_AdenMonTran_Icenc-SB0587,Nontoxin,Nontoxin,24.53
Icenc-SB0587_AdeninePRT_Icenc-SB0587,Nontoxin,Nontoxin,860.26
Icenc-SB0587_ADE2_Icenc-SB0587,Nontoxin,Nontoxin,98.04
Icenc-SB0587_Adducin1_Icenc-SB0587,Nontoxin,Nontoxin,9.05
Icenc-SB0587_ADBRibosyl6_Icenc-SB0587,Nontoxin,Nontoxin,8.91
Icenc-SB0587_AcylglycerolKin_Icenc-SB0587,Nontoxin,Nontoxin,16.49
Icenc-SB0587_AcylCoAoxidase1-1_Icenc-SB0587,Nontoxin,Nontoxin,45.59
Icenc-SB0587_AcylCoALPGA1_Icenc-SB0587,Nontoxin,Nontoxin,13.97
Icenc-SB0587_AcylCoADH11_Icenc-SB0587,Nontoxin,Nontoxin,13.94
Icenc-SB0587_AcylCoADH-C4C12_Icenc-SB0587,Nontoxin,Nontoxin,119.49
Icenc-SB0587_AcylCoADeh9_Icenc-SB0587,Nontoxin,Nontoxin,48.45
Icenc-SB0587_AcylCoADeh_Icenc-SB0587,Nontoxin,Nontoxin,6.13
Icenc-SB0587_AcylCoABinding7_Icenc-SB0587,Nontoxin,Nontoxin,20.81
Icenc-SB0587_AcylCoABinding5_Icenc-SB0587,Nontoxin,Nontoxin,24.64
Icenc-SB0587_AcylCoA_Icenc-SB0587,Nontoxin,Nontoxin,946.93
Icenc-SB0587_ActSigCointegrator-1-1_Icenc-SB0587,Nontoxin,Nontoxin,20.7
Icenc-SB0587_ActivatingSignalCoint-1_Icenc-SB0587,Nontoxin,Nontoxin,33.59
Icenc-SB0587_ActinRelComp2_Icenc-SB0587,Nontoxin,Nontoxin,317.92
Icenc-SB0587_ActinRel5-2_Icenc-SB0587,Nontoxin,Nontoxin,84.28
Icenc-SB0587_ActinRel4_Icenc-SB0587,Nontoxin,Nontoxin,130.56
Icenc-SB0587_ActinRel2_Icenc-SB0587,Nontoxin,Nontoxin,153.29
Icenc-SB0587_ActinRel1B_Icenc-SB0587,Nontoxin,Nontoxin,255.76
Icenc-SB0587_ActinRel10_Icenc-SB0587,Nontoxin,Nontoxin,33.29
Icenc-SB0587_Actin6_Icenc-SB0587,Nontoxin,Nontoxin,17.64
Icenc-SB0587_Actin3_Icenc-SB0587,Nontoxin,Nontoxin,158.85
Icenc-SB0587_Actin23comp3_Icenc-SB0587,Nontoxin,Nontoxin,298.99
Icenc-SB0587_actin231A_Icenc-SB0587,Nontoxin,Nontoxin,142.56
Icenc-SB0587_Actin2_Icenc-SB0587,Nontoxin,Nontoxin,3571.49
Icenc-SB0587_Actin-a2_Icenc-SB0587,Nontoxin,Nontoxin,39.29
Icenc-SB0587_Actin-a_Icenc-SB0587,Nontoxin,Nontoxin,114.52
Icenc-SB0587_Actin-6A_Icenc-SB0587,Nontoxin,Nontoxin,25.51
Icenc-SB0587_ACSBG2_Icenc-SB0587,Nontoxin,Nontoxin,126.02
Icenc-SB0587_AcontateHydratase_Icenc-SB0587,Nontoxin,Nontoxin,30.35
Icenc-SB0587_AcidPhos2_Icenc-SB0587,Nontoxin,Nontoxin,18.84
Icenc-SB0587_AChE-4_trinity42306,Nontoxin,Nontoxin,229.77
Icenc-SB0587_AChE-3_Ngen1340,Nontoxin,Nontoxin,48.24
Icenc-SB0587_Acetyltransferase15_Icenc-SB0587,Nontoxin,Nontoxin,23.57
Icenc-SB0587_AcetylhydrolaseIBa_Icenc-SB0587,Nontoxin,Nontoxin,95.51
Icenc-SB0587_AcetylglucosaminyltransC_Icenc-SB0587,Nontoxin,Nontoxin,21.27
Icenc-SB0587_Acetylgalactosaminyltrans3_Icenc-SB0587,Nontoxin,Nontoxin,14
Icenc-SB0587_AcetylgalactosamineKin_Icenc-SB0587,Nontoxin,Nontoxin,32.21
Icenc-SB0587_AcetylCoASynthetase_Icenc-SB0587,Nontoxin,Nontoxin,18.46
Icenc-SB0587_acetylCoA2_Icenc-SB0587,Nontoxin,Nontoxin,207.73
Icenc-SB0587_AcetylCoA_Icenc-SB0587,Nontoxin,Nontoxin,109.88
Icenc-SB0587_AcetCoASyn2_Icenc-SB0587,Nontoxin,Nontoxin,20.71
Icenc-SB0587_Abl-interactor-2_Icenc-SB0587,Nontoxin,Nontoxin,16.8
Icenc-SB0587_Abhydrolase14B_Icenc-SB0587,Nontoxin,Nontoxin,14.92
Icenc-SB0587_Abhydrolase14A_Icenc-SB0587,Nontoxin,Nontoxin,28.54
Icenc-SB0587_Abhydrolase13_Icenc-SB0587,Nontoxin,Nontoxin,108.09
Icenc-SB0587_A13MG2bN_Icenc-SB0587,Nontoxin,Nontoxin,3.76
Icenc-SB0587_6PhosDeh_Icenc-SB0587,Nontoxin,Nontoxin,210.39
Icenc-SB0587_60SrpL4_Icenc-SB0587,Nontoxin,Nontoxin,3195.66
Icenc-SB0587_5AminolevulinateSyn_Icenc-SB0587,Nontoxin,Nontoxin,33.28
Icenc-SB0587_53Exorib2_Icenc-SB0587,Nontoxin,Nontoxin,62.4
Icenc-SB0587_40SrpS13_Icenc-SB0587,Nontoxin,Nontoxin,3836.06
Icenc-SB0587_3Me2OxDLK_Icenc-SB0587,Nontoxin,Nontoxin,75.59
Icenc-SB0587_39SL46_Icenc-SB0587,Nontoxin,Nontoxin,31.16
Icenc-SB0587_39SL4_Icenc-SB0587,Nontoxin,Nontoxin,23.31
Icenc-SB0587_39SL21_Icenc-SB0587,Nontoxin,Nontoxin,95.14
Icenc-SB0587_2OxyglutarateDH_Icenc-SB0587,Nontoxin,Nontoxin,90.26
Icenc-SB0587_28SribS36_Icenc-SB0587,Nontoxin,Nontoxin,58.37
Icenc-SB0587_28SribS25_Icenc-SB0587,Nontoxin,Nontoxin,64.2
Icenc-SB0587_26SregS10B_Icenc-SB0587,Nontoxin,Nontoxin,102.99
Icenc-SB0587_26SProt2_Icenc-SB0587,Nontoxin,Nontoxin,154.53
Icenc-SB0587_26SnonATPase11_Icenc-SB0587,Nontoxin,Nontoxin,27.35
Icenc-SB0587_26SnonATP3_Icenc-SB0587,Nontoxin,Nontoxin,160.05
Icenc-SB0587_14-3-3-z_Icenc-SB0587,Nontoxin,Nontoxin,299.48
Icenc-SB0587_14-3-3-t_Icenc-SB0587,Nontoxin,Nontoxin,706.76
Icenc-SB0587_14-3-3-s_Icenc-SB0587,Nontoxin,Nontoxin,30.56
Icenc-SB0587_14-3-3-g_Icenc-SB0587,Nontoxin,Nontoxin,11.82
Icenc-SB0587_14-3-3-e_Icenc-SB0587,Nontoxin,Nontoxin,574.36
Icenc-SB0587_14-3-3-ba_Icenc-SB0587,Nontoxin,Nontoxin,77.02
