gene_id,Toxin_Nontoxin,Toxin_Class,Icenc-SB0699.genes.results
Icenc-SB0699_AcylCoABinding7_Icenc-SB0699,Nontoxin,Nontoxin,12.92
Icenc-SB0699_AcylCoABinding5_Icenc-SB0699,Nontoxin,Nontoxin,7.71
Icenc-SB0699_AcylCoA_Icenc-SB0699,Nontoxin,Nontoxin,718.99
Icenc-SB0699_ActSigCointegrator-1-1_Icenc-SB0699,Nontoxin,Nontoxin,10.1
Icenc-SB0699_ActivatingSignalCoint-1_Icenc-SB0699,Nontoxin,Nontoxin,13.34
Icenc-SB0699_ActinRelComp2_Icenc-SB0699,Nontoxin,Nontoxin,151.52
Icenc-SB0699_ActinRel5-2_Icenc-SB0699,Nontoxin,Nontoxin,56.68
Icenc-SB0699_ActinRel4_Icenc-SB0699,Nontoxin,Nontoxin,77.11
Icenc-SB0699_ActinRel2_Icenc-SB0699,Nontoxin,Nontoxin,67
Icenc-SB0699_ActinRel1B_Icenc-SB0699,Nontoxin,Nontoxin,153.97
Icenc-SB0699_ActinRel10_Icenc-SB0699,Nontoxin,Nontoxin,16.96
Icenc-SB0699_Actin6_Icenc-SB0699,Nontoxin,Nontoxin,12.18
Icenc-SB0699_Actin3_Icenc-SB0699,Nontoxin,Nontoxin,92.79
Icenc-SB0699_Actin23comp3_Icenc-SB0699,Nontoxin,Nontoxin,192.45
Icenc-SB0699_actin231A_Icenc-SB0699,Nontoxin,Nontoxin,97
Icenc-SB0699_Actin2_Icenc-SB0699,Nontoxin,Nontoxin,1641.88
Icenc-SB0699_Actin1_Icenc-SB0699,Nontoxin,Nontoxin,553.96
Icenc-SB0699_Actin-a2_Icenc-SB0699,Nontoxin,Nontoxin,50.54
Icenc-SB0699_Actin-6A_Icenc-SB0699,Nontoxin,Nontoxin,10.51
Icenc-SB0699_ACP6_Icenc-SB0699,Nontoxin,Nontoxin,12.14
Icenc-SB0699_AcontateHydratase_Icenc-SB0699,Nontoxin,Nontoxin,14.43
Icenc-SB0699_AChE-4_trinity35303,Nontoxin,Nontoxin,160.89
Icenc-SB0699_AChE-3_Ngen4368,Nontoxin,Nontoxin,12.16
Icenc-SB0699_Acetyltransferase15_Icenc-SB0699,Nontoxin,Nontoxin,8.66
Icenc-SB0699_AcetylhydrolaseIBa_Icenc-SB0699,Nontoxin,Nontoxin,32.5
Icenc-SB0699_AcetylglucosaminyltransC_Icenc-SB0699,Nontoxin,Nontoxin,7.62
Icenc-SB0699_AcetylgalactosamineKin_Icenc-SB0699,Nontoxin,Nontoxin,35.34
Icenc-SB0699_AcetylCoASynthetase_Icenc-SB0699,Nontoxin,Nontoxin,11.91
Icenc-SB0699_acetylCoA2_Icenc-SB0699,Nontoxin,Nontoxin,85.21
Icenc-SB0699_AcetylCoA_Icenc-SB0699,Nontoxin,Nontoxin,57.07
Icenc-SB0699_Abhydrolase14B_Icenc-SB0699,Nontoxin,Nontoxin,12.95
Icenc-SB0699_Abhydrolase14A_Icenc-SB0699,Nontoxin,Nontoxin,23.82
Icenc-SB0699_Abhydrolase13_Icenc-SB0699,Nontoxin,Nontoxin,62.06
Icenc-SB0699_6PhosDeh_Icenc-SB0699,Nontoxin,Nontoxin,122.56
Icenc-SB0699_60SrpL4_Icenc-SB0699,Nontoxin,Nontoxin,1747.11
Icenc-SB0699_60SAcRibP1_Icenc-SB0699,Nontoxin,Nontoxin,1705.56
Icenc-SB0699_5AminolevulinateSyn_Icenc-SB0699,Nontoxin,Nontoxin,18.79
Icenc-SB0699_53Exorib2_Icenc-SB0699,Nontoxin,Nontoxin,33.84
Icenc-SB0699_40SrpS13_Icenc-SB0699,Nontoxin,Nontoxin,2159.69
Icenc-SB0699_3Me2OxDLK_Icenc-SB0699,Nontoxin,Nontoxin,58.72
Icenc-SB0699_3bHDDIsom_Icenc-SB0699,Nontoxin,Nontoxin,6.04
Icenc-SB0699_39SL4_Icenc-SB0699,Nontoxin,Nontoxin,19.63
Icenc-SB0699_39SL21_Icenc-SB0699,Nontoxin,Nontoxin,49.93
Icenc-SB0699_2OxyglutarateDH_Icenc-SB0699,Nontoxin,Nontoxin,54.8
Icenc-SB0699_28SribS36_Icenc-SB0699,Nontoxin,Nontoxin,36.28
Icenc-SB0699_28SribS25_Icenc-SB0699,Nontoxin,Nontoxin,37.63
Icenc-SB0699_26SregS10B_Icenc-SB0699,Nontoxin,Nontoxin,56.34
Icenc-SB0699_26SProt2_Icenc-SB0699,Nontoxin,Nontoxin,69.36
Icenc-SB0699_1acyl-g3-acyltrans_Icenc-SB0699,Nontoxin,Nontoxin,7.65
Icenc-SB0699_14-3-3-z_Icenc-SB0699,Nontoxin,Nontoxin,238.56
Icenc-SB0699_14-3-3-t_Icenc-SB0699,Nontoxin,Nontoxin,348.37
Icenc-SB0699_14-3-3-s_Icenc-SB0699,Nontoxin,Nontoxin,41.06
Icenc-SB0699_14-3-3-g_Icenc-SB0699,Nontoxin,Nontoxin,6.1
Icenc-SB0699_14-3-3-e_Icenc-SB0699,Nontoxin,Nontoxin,241.1
Icenc-SB0699_14-3-3-ba_Icenc-SB0699,Nontoxin,Nontoxin,38.95
