Time,Icenc-SB0699,Icenc-SB0587,Icenc-CLP2288
118.56667,-2782,-1643,1329
118.575,-2781,-1642,1330
118.58333,-2780,-1640,1332
118.59167,-2779,-1639,1333
118.6,-2778,-1639,1334
118.60833,-2777,-1638,1335
118.61667,-2777,-1637,1336
118.625,-2776,-1636,1336
118.63333,-2776,-1635,1337
118.64167,-2775,-1634,1339
118.65,-2774,-1633,1340
118.65833,-2773,-1631,1341
118.66667,-2772,-1629,1342
118.675,-2772,-1628,1342
118.68333,-2771,-1626,1343
118.69167,-2770,-1624,1345
118.7,-2768,-1622,1347
118.70833,-2766,-1620,1348
118.71667,-2765,-1618,1349
118.725,-2764,-1616,1351
118.73333,-2762,-1613,1353
118.74167,-2760,-1608,1356
118.75,-2759,-1605,1358
118.75833,-2757,-1601,1360
118.76667,-2755,-1598,1362
118.775,-2753,-1594,1363
118.78333,-2752,-1590,1365
118.79167,-2751,-1585,1367
118.8,-2750,-1581,1369
118.80833,-2747,-1576,1371
118.81667,-2745,-1571,1374
118.825,-2743,-1566,1376
118.83333,-2741,-1561,1378
118.84167,-2739,-1555,1381
118.85,-2738,-1548,1384
118.85833,-2736,-1542,1386
118.86667,-2734,-1535,1390
118.875,-2732,-1528,1395
118.88333,-2731,-1520,1400
118.89167,-2730,-1511,1403
118.9,-2728,-1504,1407
118.90833,-2726,-1497,1410
118.91667,-2723,-1489,1413
118.925,-2721,-1481,1416
118.93333,-2719,-1473,1420
118.94167,-2717,-1464,1425
118.95,-2715,-1454,1430
118.95833,-2713,-1445,1435
118.96667,-2710,-1436,1441
118.975,-2707,-1427,1446
118.98333,-2706,-1417,1452
118.99167,-2704,-1407,1457
119,-2702,-1398,1463
119.00833,-2701,-1389,1469
119.01667,-2699,-1380,1474
119.025,-2696,-1371,1480
119.03333,-2693,-1362,1486
119.04167,-2689,-1354,1493
119.05,-2686,-1346,1500
119.05833,-2684,-1338,1508
119.06667,-2682,-1331,1515
119.075,-2680,-1324,1523
119.08333,-2678,-1319,1529
119.09167,-2676,-1314,1535
119.1,-2674,-1308,1540
119.10833,-2671,-1302,1547
119.11667,-2669,-1297,1555
119.125,-2666,-1293,1563
119.13333,-2664,-1289,1571
119.14167,-2661,-1286,1578
119.15,-2659,-1283,1586
119.15833,-2658,-1281,1594
119.16667,-2655,-1279,1601
119.175,-2653,-1279,1609
119.18333,-2650,-1277,1617
119.19167,-2647,-1276,1625
119.2,-2645,-1275,1635
119.20833,-2642,-1274,1644
119.21667,-2640,-1273,1653
119.225,-2637,-1273,1662
119.23333,-2634,-1272,1672
119.24167,-2631,-1271,1681
119.25,-2628,-1270,1691
119.25833,-2625,-1269,1702
119.26667,-2623,-1267,1711
119.275,-2620,-1265,1720
119.28333,-2617,-1264,1729
119.29167,-2614,-1261,1739
119.3,-2611,-1259,1749
119.30833,-2607,-1256,1759
119.31667,-2605,-1253,1770
119.325,-2602,-1250,1780
119.33333,-2600,-1246,1791
119.34167,-2597,-1242,1802
119.35,-2594,-1237,1812
119.35833,-2592,-1232,1823
119.36667,-2588,-1227,1834
119.375,-2584,-1221,1846
119.38333,-2581,-1215,1858
119.39167,-2579,-1209,1871
119.4,-2576,-1202,1883
119.40833,-2573,-1197,1896
119.41667,-2572,-1191,1909
119.425,-2568,-1184,1922
119.43333,-2564,-1177,1935
119.44167,-2560,-1170,1949
119.45,-2557,-1162,1964
119.45833,-2554,-1155,1979
119.46667,-2552,-1147,1994
119.475,-2548,-1139,2009
119.48333,-2544,-1130,2024
119.49167,-2541,-1120,2040
119.5,-2537,-1110,2056
119.50833,-2534,-1101,2074
119.51667,-2529,-1091,2091
119.525,-2525,-1080,2109
119.53333,-2521,-1068,2128
119.54167,-2516,-1056,2146
119.55,-2511,-1044,2164
119.55833,-2506,-1032,2183
119.56667,-2503,-1019,2204
119.575,-2498,-1005,2225
119.58333,-2492,-990,2246
119.59167,-2487,-976,2267
119.6,-2482,-962,2289
119.60833,-2478,-946,2311
119.61667,-2474,-930,2334
119.625,-2470,-912,2358
119.63333,-2464,-893,2382
119.64167,-2458,-874,2407
119.65,-2452,-856,2433
119.65833,-2445,-838,2459
119.66667,-2439,-819,2486
119.675,-2433,-798,2513
119.68333,-2426,-777,2541
119.69167,-2419,-756,2569
119.7,-2412,-735,2598
119.70833,-2405,-712,2627
119.71667,-2397,-689,2657
119.725,-2389,-665,2686
119.73333,-2381,-641,2717
119.74167,-2373,-617,2748
119.75,-2365,-592,2780
119.75833,-2357,-567,2813
119.76667,-2348,-539,2846
119.775,-2338,-512,2879
119.78333,-2327,-484,2914
119.79167,-2317,-455,2950
119.8,-2307,-426,2987
119.80833,-2296,-396,3024
119.81667,-2284,-364,3060
119.825,-2272,-332,3097
119.83333,-2260,-299,3134
119.84167,-2247,-265,3172
119.85,-2234,-231,3211
119.85833,-2221,-197,3250
119.86667,-2207,-161,3291
119.875,-2193,-125,3331
119.88333,-2179,-88,3371
119.89167,-2165,-50,3411
119.9,-2150,-11,3453
119.90833,-2134,29,3495
119.91667,-2118,69,3537
119.925,-2101,110,3579
119.93333,-2085,152,3622
119.94167,-2067,196,3665
119.95,-2050,240,3709
119.95833,-2032,285,3753
119.96667,-2013,330,3798
119.975,-1993,376,3842
119.98333,-1973,423,3886
119.99167,-1952,471,3931
120,-1933,518,3977
120.00833,-1912,565,4024
120.01667,-1892,614,4072
120.025,-1871,663,4120
120.03333,-1852,712,4170
120.04167,-1831,762,4220
120.05,-1810,810,4269
120.05833,-1789,859,4319
120.06667,-1770,908,4368
120.075,-1750,958,4419
120.08333,-1729,1006,4471
120.09167,-1708,1055,4522
120.1,-1687,1104,4573
120.10833,-1666,1152,4623
120.11667,-1646,1199,4674
120.125,-1625,1246,4724
120.13333,-1606,1292,4773
120.14167,-1585,1339,4823
120.15,-1566,1387,4872
120.15833,-1545,1434,4920
120.16667,-1525,1480,4969
120.175,-1503,1524,5016
120.18333,-1481,1569,5063
120.19167,-1461,1614,5108
120.2,-1442,1660,5153
120.20833,-1422,1704,5197
120.21667,-1401,1747,5242
120.225,-1381,1789,5286
120.23333,-1360,1833,5329
120.24167,-1339,1877,5371
120.25,-1318,1921,5413
120.25833,-1299,1966,5454
120.26667,-1279,2011,5495
120.275,-1259,2058,5536
120.28333,-1239,2104,5578
120.29167,-1218,2149,5618
120.3,-1196,2194,5658
120.30833,-1175,2239,5698
120.31667,-1154,2285,5738
120.325,-1133,2331,5777
120.33333,-1113,2376,5815
120.34167,-1093,2422,5852
120.35,-1073,2466,5888
120.35833,-1052,2512,5924
120.36667,-1031,2558,5960
120.375,-1010,2604,5996
120.38333,-989,2649,6032
120.39167,-968,2695,6067
120.4,-948,2741,6101
120.40833,-929,2785,6135
120.41667,-910,2829,6168
120.425,-891,2871,6201
120.43333,-873,2913,6234
120.44167,-855,2954,6266
120.45,-836,2994,6297
120.45833,-818,3034,6327
120.46667,-801,3073,6357
120.475,-784,3112,6386
120.48333,-767,3150,6415
120.49167,-751,3186,6444
120.5,-735,3221,6473
120.50833,-719,3255,6501
120.51667,-703,3287,6529
120.525,-688,3320,6556
120.53333,-672,3352,6582
120.54167,-656,3381,6607
120.55,-641,3410,6631
120.55833,-627,3437,6655
120.56667,-612,3464,6680
120.575,-598,3490,6705
120.58333,-584,3514,6729
120.59167,-569,3537,6751
120.6,-555,3560,6773
120.60833,-540,3581,6794
120.61667,-525,3603,6816
120.625,-511,3623,6837
120.63333,-498,3644,6858
120.64167,-485,3663,6879
120.65,-472,3683,6899
120.65833,-459,3702,6919
120.66667,-446,3721,6938
120.675,-432,3738,6957
120.68333,-419,3756,6975
120.69167,-405,3775,6994
120.7,-391,3794,7013
120.70833,-378,3812,7032
120.71667,-365,3830,7050
120.725,-353,3848,7069
120.73333,-340,3866,7087
120.74167,-328,3883,7105
120.75,-316,3900,7123
120.75833,-303,3918,7140
120.76667,-291,3936,7157
120.775,-279,3954,7174
120.78333,-267,3972,7191
120.79167,-254,3988,7207
120.8,-241,4004,7223
120.80833,-229,4020,7237
120.81667,-217,4036,7251
120.825,-206,4050,7266
120.83333,-195,4067,7281
120.84167,-183,4083,7295
120.85,-171,4101,7309
120.85833,-160,4119,7322
120.86667,-149,4138,7337
120.875,-138,4156,7350
120.88333,-128,4174,7365
120.89167,-117,4192,7380
120.9,-106,4213,7395
120.90833,-96,4235,7410
120.91667,-87,4258,7424
120.925,-77,4282,7438
120.93333,-66,4306,7452
120.94167,-56,4331,7467
120.95,-46,4357,7483
120.95833,-36,4382,7498
120.96667,-25,4407,7512
120.975,-15,4430,7527
120.98333,-4,4451,7541
120.99167,7,4471,7554
121,17,4489,7567
121.00833,27,4504,7579
121.01667,37,4517,7591
121.025,46,4529,7603
121.03333,55,4539,7613
121.04167,65,4547,7623
121.05,75,4555,7632
121.05833,84,4563,7641
121.06667,94,4572,7650
121.075,103,4579,7658
121.08333,112,4585,7665
121.09167,121,4592,7673
121.1,130,4598,7681
121.10833,139,4603,7688
121.11667,148,4609,7695
121.125,158,4614,7701
121.13333,167,4619,7708
121.14167,175,4624,7714
121.15,183,4630,7720
121.15833,192,4636,7727
121.16667,202,4641,7735
121.175,212,4648,7741
121.18333,221,4655,7748
121.19167,230,4663,7755
121.2,239,4672,7761
121.20833,247,4682,7767
121.21667,257,4692,7775
121.225,266,4702,7784
121.23333,275,4713,7792
121.24167,284,4722,7801
121.25,294,4731,7810
121.25833,303,4739,7818
121.26667,312,4746,7828
121.275,321,4752,7837
121.28333,331,4757,7845
121.29167,341,4762,7854
121.3,351,4768,7864
121.30833,361,4774,7874
121.31667,372,4779,7885
121.325,383,4783,7896
121.33333,394,4787,7907
121.34167,405,4792,7918
121.35,417,4796,7930
121.35833,428,4800,7944
121.36667,439,4805,7957
121.375,451,4810,7970
121.38333,465,4815,7984
121.39167,478,4820,8000
121.4,492,4826,8016
121.40833,506,4832,8033
121.41667,520,4839,8050
121.425,534,4846,8066
121.43333,548,4853,8083
121.44167,561,4861,8100
121.45,574,4868,8118
121.45833,588,4876,8136
121.46667,601,4885,8154
121.475,614,4894,8172
121.48333,627,4903,8190
121.49167,640,4913,8207
121.5,651,4923,8223
121.50833,662,4932,8239
121.51667,672,4942,8254
121.525,681,4950,8267
121.53333,690,4959,8280
121.54167,698,4968,8292
121.55,706,4975,8304
121.55833,712,4979,8314
121.56667,718,4981,8322
121.575,723,4982,8330
121.58333,728,4980,8336
121.59167,732,4976,8341
121.6,736,4971,8345
121.60833,738,4965,8347
121.61667,741,4957,8349
121.625,743,4948,8349
121.63333,744,4938,8349
121.64167,745,4927,8348
121.65,746,4915,8347
121.65833,747,4901,8343
121.66667,746,4887,8339
121.675,746,4873,8335
121.68333,746,4860,8330
121.69167,746,4845,8324
121.7,745,4830,8318
121.70833,744,4815,8313
121.71667,743,4800,8308
121.725,743,4785,8302
121.73333,742,4771,8295
121.74167,740,4757,8288
121.75,737,4742,8281
121.75833,736,4728,8273
121.76667,735,4714,8266
121.775,735,4701,8259
121.78333,733,4686,8252
121.79167,732,4673,8246
121.8,732,4659,8239
121.80833,732,4646,8232
121.81667,732,4634,8226
121.825,731,4623,8219
121.83333,731,4611,8212
121.84167,731,4600,8206
121.85,733,4589,8201
121.85833,737,4578,8195
121.86667,739,4566,8188
121.875,739,4556,8182
121.88333,740,4546,8177
121.89167,742,4536,8171
121.9,744,4527,8167
121.90833,744,4517,8163
121.91667,745,4509,8157
121.925,746,4501,8152
121.93333,747,4494,8148
121.94167,749,4486,8143
121.95,751,4478,8139
121.95833,753,4469,8135
121.96667,756,4460,8132
121.975,757,4452,8129
121.98333,758,4443,8124
121.99167,759,4435,8120
122,762,4428,8116
122.00833,766,4421,8112
122.01667,769,4414,8107
122.025,771,4408,8103
122.03333,773,4402,8099
122.04167,774,4397,8096
122.05,777,4391,8092
122.05833,780,4386,8089
122.06667,783,4380,8085
122.075,785,4375,8082
122.08333,787,4369,8078
122.09167,789,4364,8074
122.1,792,4359,8071
122.10833,795,4353,8068
122.11667,797,4348,8064
122.125,800,4343,8061
122.13333,803,4338,8058
122.14167,806,4332,8054
122.15,808,4327,8052
122.15833,811,4321,8049
122.16667,813,4316,8046
122.175,816,4311,8043
122.18333,819,4305,8040
122.19167,821,4299,8036
122.2,824,4294,8032
122.20833,827,4288,8028
122.21667,829,4283,8025
122.225,832,4277,8021
122.23333,835,4271,8017
122.24167,837,4266,8013
122.25,840,4260,8010
122.25833,842,4254,8006
122.26667,844,4246,8003
122.275,846,4240,7999
122.28333,848,4235,7995
122.29167,850,4229,7992
122.3,853,4223,7989
122.30833,855,4216,7984
122.31667,859,4209,7980
122.325,862,4203,7977
122.33333,865,4197,7973
122.34167,867,4191,7969
122.35,869,4185,7966
122.35833,871,4178,7962
122.36667,874,4171,7958
122.375,878,4164,7955
122.38333,881,4155,7952
122.39167,884,4147,7949
122.4,887,4141,7946
122.40833,890,4135,7943
122.41667,894,4128,7941
122.425,898,4121,7938
122.43333,902,4113,7935
122.44167,905,4106,7933
122.45,909,4099,7931
122.45833,912,4093,7928
122.46667,916,4088,7926
122.475,919,4082,7923
122.48333,923,4076,7922
122.49167,928,4069,7920
122.5,932,4062,7916
122.50833,937,4057,7914
122.51667,942,4051,7912
122.525,947,4044,7910
122.53333,952,4038,7909
122.54167,956,4033,7906
122.55,960,4028,7904
122.55833,965,4022,7902
122.56667,970,4016,7900
122.575,976,4010,7898
122.58333,981,4004,7897
122.59167,986,3999,7896
122.6,991,3994,7895
122.60833,996,3989,7892
122.61667,1001,3984,7890
122.625,1006,3979,7889
122.63333,1011,3974,7889
122.64167,1016,3968,7888
122.65,1022,3963,7888
122.65833,1027,3959,7888
122.66667,1033,3955,7887
122.675,1039,3951,7888
122.68333,1046,3947,7888
122.69167,1052,3942,7889
122.7,1058,3938,7887
122.70833,1064,3933,7885
122.71667,1070,3930,7883
122.725,1075,3926,7882
122.73333,1081,3923,7880
122.74167,1087,3921,7879
122.75,1092,3919,7879
122.75833,1097,3915,7878
122.76667,1103,3911,7877
122.775,1109,3907,7876
122.78333,1114,3904,7876
122.79167,1120,3901,7876
122.8,1127,3898,7877
122.80833,1133,3894,7876
122.81667,1140,3891,7875
122.825,1148,3888,7874
122.83333,1154,3886,7874
122.84167,1160,3883,7875
122.85,1166,3879,7874
122.85833,1173,3876,7872
122.86667,1180,3872,7871
122.875,1187,3869,7870
122.88333,1192,3867,7868
122.89167,1198,3864,7867
122.9,1203,3861,7865
122.90833,1210,3859,7864
122.91667,1216,3856,7863
122.925,1222,3853,7860
122.93333,1228,3850,7858
122.94167,1234,3846,7856
122.95,1240,3844,7854
122.95833,1246,3841,7852
122.96667,1251,3838,7850
122.975,1257,3835,7848
122.98333,1264,3832,7846
122.99167,1270,3830,7844
123,1275,3828,7842
123.00833,1282,3826,7839
123.01667,1289,3822,7836
123.025,1295,3818,7833
123.03333,1301,3814,7830
123.04167,1306,3811,7826
123.05,1312,3807,7824
123.05833,1318,3804,7822
123.06667,1325,3801,7820
123.075,1332,3797,7817
123.08333,1338,3795,7815
123.09167,1344,3791,7812
123.1,1349,3788,7810
123.10833,1355,3784,7808
123.11667,1362,3781,7804
123.125,1367,3778,7801
123.13333,1373,3775,7799
123.14167,1378,3774,7795
123.15,1384,3772,7792
123.15833,1391,3770,7790
123.16667,1399,3769,7787
123.175,1405,3769,7783
123.18333,1410,3768,7781
123.19167,1416,3767,7778
123.2,1423,3766,7776
123.20833,1430,3765,7774
123.21667,1436,3764,7771
123.225,1442,3762,7769
123.23333,1449,3760,7768
123.24167,1455,3758,7767
123.25,1462,3755,7765
123.25833,1469,3751,7763
123.26667,1476,3748,7762
123.275,1483,3745,7760
123.28333,1490,3742,7757
123.29167,1498,3740,7754
123.3,1505,3736,7752
123.30833,1514,3732,7751
123.31667,1521,3729,7751
123.325,1529,3725,7750
123.33333,1537,3722,7749
123.34167,1546,3718,7749
123.35,1555,3714,7748
123.35833,1563,3711,7748
123.36667,1572,3707,7748
123.375,1582,3705,7749
123.38333,1590,3703,7749
123.39167,1600,3700,7749
123.4,1610,3698,7749
123.40833,1619,3695,7748
123.41667,1628,3692,7748
123.425,1637,3689,7749
123.43333,1647,3687,7750
123.44167,1656,3686,7751
123.45,1665,3684,7753
123.45833,1674,3682,7753
123.46667,1683,3680,7755
123.475,1693,3679,7756
123.48333,1702,3678,7758
123.49167,1711,3677,7758
123.5,1720,3676,7760
123.50833,1730,3676,7762
123.51667,1740,3676,7764
123.525,1749,3676,7765
123.53333,1759,3676,7766
123.54167,1769,3676,7767
123.55,1779,3677,7768
123.55833,1789,3677,7769
123.56667,1798,3677,7771
123.575,1807,3677,7772
123.58333,1816,3677,7773
123.59167,1826,3678,7774
123.6,1835,3679,7776
123.60833,1845,3681,7777
123.61667,1855,3683,7777
123.625,1866,3685,7779
123.63333,1877,3689,7781
123.64167,1888,3692,7782
123.65,1898,3696,7784
123.65833,1909,3700,7786
123.66667,1921,3706,7787
123.675,1932,3713,7789
123.68333,1943,3722,7790
123.69167,1955,3731,7792
123.7,1967,3742,7794
123.70833,1979,3754,7796
123.71667,1990,3769,7798
123.725,2003,3785,7801
123.73333,2016,3801,7803
123.74167,2029,3820,7805
123.75,2042,3839,7807
123.75833,2055,3857,7809
123.76667,2069,3875,7811
123.775,2081,3893,7813
123.78333,2093,3910,7815
123.79167,2105,3926,7817
123.8,2116,3939,7820
123.80833,2126,3949,7823
123.81667,2137,3958,7825
123.825,2147,3965,7828
123.83333,2156,3969,7830
123.84167,2164,3972,7831
123.85,2173,3972,7833
123.85833,2182,3970,7834
123.86667,2190,3966,7835
123.875,2198,3961,7837
123.88333,2206,3954,7839
123.89167,2213,3947,7841
123.9,2221,3939,7844
123.90833,2228,3930,7846
123.91667,2236,3920,7847
123.925,2243,3910,7849
123.93333,2251,3899,7851
123.94167,2259,3889,7853
123.95,2268,3878,7853
123.95833,2275,3867,7854
123.96667,2281,3857,7856
123.975,2288,3847,7858
123.98333,2295,3837,7859
123.99167,2302,3828,7860
124,2308,3820,7861
124.00833,2315,3811,7863
124.01667,2322,3803,7865
124.025,2330,3796,7867
124.03333,2338,3789,7868
124.04167,2346,3782,7870
124.05,2354,3775,7872
124.05833,2362,3768,7874
124.06667,2370,3762,7876
124.075,2378,3757,7879
124.08333,2386,3752,7882
124.09167,2395,3748,7884
124.1,2403,3744,7887
124.10833,2410,3741,7889
124.11667,2417,3738,7891
124.125,2426,3736,7894
124.13333,2435,3733,7897
124.14167,2443,3732,7900
124.15,2453,3731,7903
124.15833,2463,3731,7907
124.16667,2474,3731,7911
124.175,2486,3732,7914
124.18333,2497,3734,7918
124.19167,2508,3738,7922
124.2,2520,3742,7928
124.20833,2532,3747,7934
124.21667,2543,3753,7941
124.225,2555,3760,7948
124.23333,2568,3767,7954
124.24167,2580,3775,7962
124.25,2592,3785,7970
124.25833,2606,3795,7980
124.26667,2620,3807,7990
124.275,2635,3821,8000
124.28333,2649,3836,8010
124.29167,2664,3851,8019
124.3,2680,3865,8029
124.30833,2697,3880,8040
124.31667,2713,3895,8053
124.325,2731,3911,8066
124.33333,2748,3926,8079
124.34167,2766,3941,8093
124.35,2783,3957,8107
124.35833,2802,3970,8122
124.36667,2821,3984,8138
124.375,2840,3996,8155
124.38333,2860,4009,8172
124.39167,2881,4021,8190
124.4,2902,4031,8207
124.40833,2923,4042,8225
124.41667,2945,4053,8244
124.425,2968,4063,8262
124.43333,2991,4073,8282
124.44167,3014,4084,8302
124.45,3037,4096,8323
124.45833,3061,4108,8344
124.46667,3086,4122,8367
124.475,3111,4135,8391
124.48333,3137,4149,8414
124.49167,3164,4163,8437
124.5,3191,4178,8461
124.50833,3218,4192,8485
124.51667,3245,4208,8511
124.525,3274,4225,8538
124.53333,3303,4243,8564
124.54167,3332,4262,8591
124.55,3363,4281,8618
124.55833,3393,4301,8646
124.56667,3424,4321,8675
124.575,3454,4342,8703
124.58333,3485,4364,8731
124.59167,3517,4387,8759
124.6,3549,4409,8789
124.60833,3581,4430,8819
124.61667,3613,4453,8848
124.625,3645,4476,8879
124.63333,3679,4500,8911
124.64167,3714,4524,8942
124.65,3748,4549,8973
124.65833,3782,4574,9005
124.66667,3817,4599,9037
124.675,3851,4625,9069
124.68333,3886,4652,9101
124.69167,3921,4678,9133
124.7,3956,4707,9165
124.70833,3991,4737,9197
124.71667,4025,4768,9229
124.725,4059,4800,9260
124.73333,4094,4834,9292
124.74167,4128,4870,9324
124.75,4161,4907,9356
124.75833,4194,4948,9386
124.76667,4228,4990,9417
124.775,4261,5036,9448
124.78333,4295,5083,9477
124.79167,4327,5133,9506
124.8,4360,5186,9535
124.80833,4390,5241,9565
124.81667,4421,5297,9593
124.825,4452,5354,9621
124.83333,4480,5412,9648
124.84167,4510,5472,9675
124.85,4540,5533,9702
124.85833,4569,5595,9729
124.86667,4596,5655,9755
124.875,4622,5713,9780
124.88333,4647,5770,9804
124.89167,4670,5823,9827
124.9,4693,5874,9850
124.90833,4715,5920,9872
124.91667,4738,5962,9894
124.925,4761,5999,9914
124.93333,4784,6033,9932
124.94167,4804,6061,9950
124.95,4821,6084,9968
124.95833,4839,6102,9984
124.96667,4856,6117,9999
124.975,4872,6128,10015
124.98333,4887,6134,10030
124.99167,4901,6136,10045
125,4915,6134,10059
125.00833,4928,6128,10070
125.01667,4941,6120,10080
125.025,4952,6109,10091
125.03333,4963,6095,10101
125.04167,4973,6078,10110
125.05,4982,6059,10118
125.05833,4990,6037,10124
125.06667,4996,6013,10130
125.075,5002,5989,10134
125.08333,5008,5965,10138
125.09167,5013,5940,10142
125.1,5018,5915,10145
125.10833,5022,5891,10146
125.11667,5025,5869,10148
125.125,5028,5848,10149
125.13333,5032,5830,10150
125.14167,5034,5813,10151
125.15,5036,5799,10151
125.15833,5038,5786,10150
125.16667,5040,5775,10149
125.175,5040,5767,10147
125.18333,5041,5759,10146
125.19167,5042,5753,10144
125.2,5041,5748,10141
125.20833,5039,5742,10138
125.21667,5037,5737,10136
125.225,5036,5733,10133
125.23333,5035,5729,10129
125.24167,5034,5723,10124
125.25,5032,5716,10118
125.25833,5030,5707,10114
125.26667,5027,5699,10109
125.275,5023,5691,10104
125.28333,5020,5682,10099
125.29167,5017,5672,10094
125.3,5013,5661,10088
125.30833,5010,5649,10081
125.31667,5007,5636,10075
125.325,5003,5622,10070
125.33333,4998,5608,10063
125.34167,4993,5592,10056
125.35,4989,5577,10050
125.35833,4985,5560,10043
125.36667,4981,5543,10036
125.375,4976,5526,10029
125.38333,4970,5509,10021
125.39167,4965,5491,10014
125.4,4960,5473,10007
125.40833,4954,5456,9999
125.41667,4948,5439,9992
125.425,4944,5422,9984
125.43333,4939,5405,9978
125.44167,4935,5388,9972
