[Header]
Application Name	LabSolutions
Version	5.92
Data File Name	C:\LabSolutions\Data\Rokyta\Icenc-CLP2288_V1897.lcd
Output Date	2/6/2020
Output Time	8:18:11 AM

[File Information]
Type	Data File
Generated	10/11/2019 6:42:20 PM
Generated by	System Administrator
Modified	10/11/2019 9:02:48 PM
Modified by	System Administrator

[Sample Information]
Operator Name	System Administrator
Acquired	10/11/2019 6:42:46 PM
Sample Type	0:Unknown
Level	0
Sample Name	Icenc-CLP2288_V1897
Sample ID	Icenc-CLP2288_V1897
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
ISTD Amount17	1
ISTD Amount18	1
ISTD Amount19	1
ISTD Amount20	1
ISTD Amount21	1
ISTD Amount22	1
ISTD Amount23	1
ISTD Amount24	1
ISTD Amount25	1
ISTD Amount26	1
ISTD Amount27	1
ISTD Amount28	1
ISTD Amount29	1
ISTD Amount30	1
ISTD Amount31	1
ISTD Amount32	1
Sample Amount	1
Dilution Factor	1
Vial#	1
Injection Volume	44

[Original Files]
Data File	C:\LabSolutions\Data\Rokyta\Icenc-CLP2288_V1897.lcd
Method File	C:\LabSolutions\Data\Rokyta\Rokyta_HPLC.lcm
Batch File	C:\LabSolutions\Data\Rokyta\ACW_9samples_10-11-2019.lcb
Report Format File	C:\LabSolutions\System\Default.lsr

[File Description]


[Configuration]
Instrument Name	50DPCP2-Instrument1
Instrument #	1
Line #	1
# of Detectors	1
Detector ID	Detector A
Detector Name	Detector A
# of Channels	1

[Peak Table(Detector A)]
# of Peaks	119
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Area Ratio	Height Ratio	Conc. %	Norm Conc.
76.88333	21.53
76.90000	21.53
76.91667	21.53
76.93333	21.53
76.95000	21.53
76.96667	21.53
76.98333	21.54
77.00000	21.54
77.01667	21.54
77.03333	21.54
77.05000	21.54
77.06667	21.54
77.08333	21.54
77.10000	21.54
77.11667	21.54
77.13333	21.54
77.15000	21.54
77.16667	21.54
77.18333	21.54
77.20000	21.54
77.21667	21.59
77.23333	21.59
77.25000	21.59
77.26667	21.59
77.28333	21.59
77.30000	21.59
77.31667	21.59
77.33333	21.59
77.35000	21.59
77.36667	21.59
77.38333	21.56
77.40000	21.56
77.41667	21.56
77.43333	21.56
77.45000	21.56
77.46667	21.56
77.48333	21.56
77.50000	21.56
77.51667	21.56
77.53333	21.56
77.55000	21.55
77.56667	21.55
77.58333	21.55
77.60000	21.55
77.61667	21.55
77.63333	21.55
77.65000	21.55
77.66667	21.55
77.68333	21.55
77.70000	21.55
77.71667	21.55
77.73333	21.55
77.75000	21.52
77.76667	21.52
77.78333	21.52
77.80000	21.52
77.81667	21.52
77.83333	21.52
77.85000	21.52
77.86667	21.52
77.88333	21.52
77.90000	21.52
77.91667	21.52
77.93333	21.52
77.95000	21.52
77.96667	21.52
77.98333	21.52
78.00000	21.50
78.01667	21.50
78.03333	21.50
78.05000	21.50
78.06667	21.50
78.08333	21.50
78.10000	21.50
78.11667	21.50
78.13333	21.50
78.15000	21.50
78.16667	21.50
78.18333	21.50
78.20000	21.50
78.21667	21.47
78.23333	21.47
78.25000	21.47
78.26667	21.47
78.28333	21.47
78.30000	21.47
78.31667	21.47
78.33333	21.47
78.35000	21.47
78.36667	21.47
78.38333	21.47
78.40000	21.44
78.41667	21.44
78.43333	21.44
78.45000	21.44
78.46667	21.44
78.48333	21.44
78.50000	21.44
78.51667	21.44
78.53333	21.44
78.55000	21.44
78.56667	21.44
78.58333	21.40
78.60000	21.40
78.61667	21.40
78.63333	21.40
78.65000	21.40
78.66667	21.40
78.68333	21.40
78.70000	21.40
78.71667	21.40
78.73333	21.40
78.75000	21.40
78.76667	21.40
78.78333	21.40
78.80000	21.40
78.81667	21.40
78.83333	21.40
78.85000	21.40
78.86667	21.40
78.88333	21.40
78.90000	21.40
78.91667	21.40
78.93333	21.40
78.95000	21.40
78.96667	21.38
78.98333	21.38
79.00000	21.38
79.01667	21.38
79.03333	21.38
79.05000	21.38
79.06667	21.38
79.08333	21.38
79.10000	21.38
79.11667	21.38
79.13333	21.38
79.15000	21.38
79.16667	21.38
79.18333	21.38
79.20000	21.37
79.21667	21.37
79.23333	21.37
79.25000	21.37
79.26667	21.37
79.28333	21.37
79.30000	21.37
79.31667	21.37
79.33333	21.37
79.35000	21.37
79.36667	21.35
79.38333	21.35
79.40000	21.35
79.41667	21.35
79.43333	21.35
79.45000	21.35
79.46667	21.35
79.48333	21.35
79.50000	21.35
79.51667	21.35
79.53333	21.35
79.55000	21.34
79.56667	21.34
79.58333	21.34
79.60000	21.34
79.61667	21.34
79.63333	21.34
79.65000	21.34
79.66667	21.34
79.68333	21.34
79.70000	21.34
79.71667	21.34
79.73333	21.34
79.75000	21.31
79.76667	21.31
79.78333	21.31
79.80000	21.31
79.81667	21.31
79.83333	21.31
79.85000	21.31
79.86667	21.31
79.88333	21.31
79.90000	21.31
79.91667	21.31
79.93333	21.31
79.95000	21.31
79.96667	21.31
79.98333	21.31
80.00000	21.31
80.01667	21.30
80.03333	21.30
80.05000	21.30
80.06667	21.30
80.08333	21.30
80.10000	21.30
80.11667	21.30
80.13333	21.30
80.15000	21.30
80.16667	21.30
80.18333	21.30
80.20000	21.30
80.21667	21.35
80.23333	21.35
80.25000	21.35
80.26667	21.35
80.28333	21.35
80.30000	21.35
80.31667	21.35
80.33333	21.35
80.35000	21.35
80.36667	21.35
80.38333	21.35
80.40000	21.35
80.41667	21.35
80.43333	21.35
80.45000	21.35
80.46667	21.35
80.48333	21.35
80.50000	21.35
80.51667	21.35
80.53333	21.35
80.55000	21.36
80.56667	21.36
80.58333	21.36
80.60000	21.36
80.61667	21.36
80.63333	21.36
80.65000	21.36
80.66667	21.36
80.68333	21.36
80.70000	21.37
80.71667	21.37
80.73333	21.37
80.75000	21.37
80.76667	21.37
80.78333	21.37
80.80000	21.37
80.81667	21.37
80.83333	21.37
80.85000	21.37
80.86667	21.37
80.88333	21.37
80.90000	21.35
80.91667	21.35
80.93333	21.35
80.95000	21.35
80.96667	21.35
80.98333	21.35
81.00000	21.35
81.01667	21.35
81.03333	21.35
81.05000	21.35
81.06667	21.35
81.08333	21.35
81.10000	21.35
81.11667	21.35
81.13333	21.34
81.15000	21.34
81.16667	21.34
81.18333	21.34
81.20000	21.34
81.21667	21.34
81.23333	21.34
81.25000	21.34
81.26667	21.34
81.28333	21.34
81.30000	21.34
81.31667	21.35
81.33333	21.35
81.35000	21.35
81.36667	21.35
81.38333	21.35
81.40000	21.35
81.41667	21.35
81.43333	21.35
81.45000	21.35
81.46667	21.35
81.48333	21.35
81.50000	21.36
81.51667	21.36
81.53333	21.36
81.55000	21.36
81.56667	21.36
81.58333	21.36
81.60000	21.36
81.61667	21.36
81.63333	21.36
81.65000	21.36
81.66667	21.35
81.68333	21.35
81.70000	21.35
81.71667	21.35
81.73333	21.35
81.75000	21.35
81.76667	21.35
81.78333	21.35
81.80000	21.35
81.81667	21.35
81.83333	21.35
81.85000	21.35
81.86667	21.35
81.88333	21.35
81.90000	21.35
81.91667	21.33
81.93333	21.33
81.95000	21.33
81.96667	21.33
81.98333	21.33
82.00000	21.33
82.01667	21.33
82.03333	21.33
82.05000	21.33
82.06667	21.33
82.08333	21.33
82.10000	21.33
82.11667	21.33
82.13333	21.33
82.15000	21.33
82.16667	21.33
82.18333	21.33
82.20000	21.33
82.21667	21.33
82.23333	21.33
82.25000	21.33
82.26667	21.33
82.28333	21.33
82.30000	21.33
82.31667	21.33
82.33333	21.33
82.35000	21.35
82.36667	21.35
82.38333	21.35
82.40000	21.35
82.41667	21.35
82.43333	21.35
82.45000	21.35
82.46667	21.35
82.48333	21.35
82.50000	21.35
82.51667	21.35
82.53333	21.38
82.55000	21.38
82.56667	21.38
82.58333	21.38
82.60000	21.38
82.61667	21.38
82.63333	21.38
82.65000	21.38
82.66667	21.38
82.68333	21.38
82.70000	21.38
82.71667	21.39
82.73333	21.39
82.75000	21.39
82.76667	21.39
82.78333	21.39
82.80000	21.39
82.81667	21.39
82.83333	21.39
82.85000	21.39
82.86667	21.39
82.88333	21.39
82.90000	21.39
82.91667	21.39
82.93333	21.39
82.95000	21.39
82.96667	21.39
82.98333	21.39
83.00000	21.43
83.01667	21.43
83.03333	21.43
83.05000	21.43
83.06667	21.43
83.08333	21.43
83.10000	21.43
83.11667	21.43
83.13333	21.43
83.15000	21.43
83.16667	21.43
83.18333	21.46
83.20000	21.46
83.21667	21.46
83.23333	21.46
83.25000	21.46
83.26667	21.46
83.28333	21.46
83.30000	21.46
83.31667	21.46
83.33333	21.46
83.35000	21.46
83.36667	21.48
83.38333	21.48
83.40000	21.48
83.41667	21.48
83.43333	21.48
83.45000	21.48
83.46667	21.48
83.48333	21.48
83.50000	21.48
83.51667	21.48
83.53333	21.48
83.55000	21.49
83.56667	21.49
83.58333	21.49
83.60000	21.49
83.61667	21.49
83.63333	21.49
83.65000	21.49
83.66667	21.49
83.68333	21.49
83.70000	21.53
83.71667	21.53
83.73333	21.53
83.75000	21.53
83.76667	21.53
83.78333	21.53
83.80000	21.53
83.81667	21.53
83.83333	21.53
83.85000	21.53
83.86667	21.53
83.88333	21.53
83.90000	21.53
83.91667	21.53
83.93333	21.53
83.95000	21.59
83.96667	21.59
83.98333	21.59
84.00000	21.59
84.01667	21.59
84.03333	21.59
84.05000	21.59
84.06667	21.59
84.08333	21.59
84.10000	21.59
84.11667	21.59
84.13333	21.59
84.15000	21.63
84.16667	21.63
84.18333	21.63
84.20000	21.63
84.21667	21.63
84.23333	21.63
84.25000	21.63
84.26667	21.63
84.28333	21.63
84.30000	21.63
84.31667	21.64
84.33333	21.64
84.35000	21.64
84.36667	21.64
84.38333	21.64
84.40000	21.64
84.41667	21.64
84.43333	21.64
84.45000	21.64
84.46667	21.64
84.48333	21.64
84.50000	21.66
84.51667	21.66
84.53333	21.66
84.55000	21.66
84.56667	21.66
84.58333	21.66
84.60000	21.66
84.61667	21.66
84.63333	21.66
84.65000	21.66
84.66667	21.66
84.68333	21.66
84.70000	21.70
84.71667	21.70
84.73333	21.70
84.75000	21.70
84.76667	21.70
84.78333	21.70
84.80000	21.70
84.81667	21.70
84.83333	21.70
84.85000	21.70
84.86667	21.70
84.88333	21.70
84.90000	21.70
84.91667	21.77
84.93333	21.77
84.95000	21.77
84.96667	21.77
84.98333	21.77
85.00000	21.77
85.01667	21.77
85.03333	21.77
85.05000	21.77
85.06667	21.77
85.08333	21.77
85.10000	21.77
85.11667	21.80
85.13333	21.80
85.15000	21.80
85.16667	21.80
85.18333	21.80
85.20000	21.80
85.21667	21.80
85.23333	21.80
85.25000	21.80
85.26667	21.80
85.28333	21.80
85.30000	21.82
85.31667	21.82
85.33333	21.82
85.35000	21.82
85.36667	21.82
85.38333	21.82
85.40000	21.82
85.41667	21.82
85.43333	21.82
85.45000	21.82
85.46667	21.82
85.48333	21.82
85.50000	21.82
85.51667	21.82
85.53333	21.82
85.55000	21.82
85.56667	21.82
85.58333	21.82
85.60000	21.82
85.61667	21.82
85.63333	21.82
85.65000	21.82
85.66667	21.82
85.68333	21.82
85.70000	21.82
85.71667	21.82
85.73333	21.82
85.75000	21.82
85.76667	21.82
85.78333	21.82
85.80000	21.82
85.81667	21.82
85.83333	21.82
85.85000	21.87
85.86667	21.87
85.88333	21.87
85.90000	21.87
85.91667	21.87
85.93333	21.87
85.95000	21.87
85.96667	21.87
85.98333	21.87
86.00000	21.87
86.01667	21.87
86.03333	21.87
86.05000	21.92
86.06667	21.92
86.08333	21.92
86.10000	21.92
86.11667	21.92
86.13333	21.92
86.15000	21.92
86.16667	21.92
86.18333	21.92
86.20000	21.92
86.21667	21.97
86.23333	21.97
86.25000	21.97
86.26667	21.97
86.28333	21.97
86.30000	21.97
86.31667	21.97
86.33333	21.97
86.35000	21.97
86.36667	22.00
86.38333	22.00
86.40000	22.00
86.41667	22.00
86.43333	22.00
86.45000	22.00
86.46667	22.00
86.48333	22.00
86.50000	22.00
86.51667	22.00
86.53333	22.02
86.55000	22.02
86.56667	22.02
86.58333	22.02
86.60000	22.02
86.61667	22.02
86.63333	22.02
86.65000	22.02
86.66667	22.02
86.68333	22.02
86.70000	22.02
86.71667	22.07
86.73333	22.07
86.75000	22.07
86.76667	22.07
86.78333	22.07
86.80000	22.07
86.81667	22.07
86.83333	22.07
86.85000	22.07
86.86667	22.07
86.88333	22.07
86.90000	22.07
86.91667	22.07
86.93333	22.07
86.95000	22.07
86.96667	22.13
86.98333	22.13
87.00000	22.13
87.01667	22.13
87.03333	22.13
87.05000	22.13
87.06667	22.13
87.08333	22.13
87.10000	22.13
87.11667	22.13
87.13333	22.13
87.15000	22.13
87.16667	22.13
87.18333	22.13
87.20000	22.13
87.21667	22.13
87.23333	22.13
87.25000	22.13
87.26667	22.13
87.28333	22.13
87.30000	22.13
87.31667	22.13
87.33333	22.15
87.35000	22.15
87.36667	22.15
87.38333	22.15
87.40000	22.15
87.41667	22.15
87.43333	22.15
87.45000	22.15
87.46667	22.15
87.48333	22.15
87.50000	22.15
87.51667	22.18
87.53333	22.18
87.55000	22.18
87.56667	22.18
87.58333	22.18
87.60000	22.18
87.61667	22.18
87.63333	22.18
87.65000	22.18
87.66667	22.18
87.68333	22.21
87.70000	22.21
87.71667	22.21
87.73333	22.21
87.75000	22.21
87.76667	22.21
87.78333	22.21
87.80000	22.21
87.81667	22.21
87.83333	22.21
87.85000	22.21
87.86667	22.21
87.88333	22.21
87.90000	22.21
87.91667	22.22
87.93333	22.22
87.95000	22.22
87.96667	22.22
87.98333	22.22
88.00000	22.22
88.01667	22.22
88.03333	22.22
88.05000	22.22
88.06667	22.22
88.08333	22.22
88.10000	22.22
88.11667	22.27
88.13333	22.27
88.15000	22.27
88.16667	22.27
88.18333	22.27
88.20000	22.27
88.21667	22.27
88.23333	22.27
88.25000	22.27
88.26667	22.27
88.28333	22.27
88.30000	22.29
88.31667	22.29
88.33333	22.29
88.35000	22.29
88.36667	22.29
88.38333	22.29
88.40000	22.29
88.41667	22.29
88.43333	22.29
88.45000	22.29
88.46667	22.29
88.48333	22.34
88.50000	22.34
88.51667	22.34
88.53333	22.34
88.55000	22.34
88.56667	22.34
88.58333	22.34
88.60000	22.34
88.61667	22.34
88.63333	22.34
88.65000	22.35
88.66667	22.35
88.68333	22.35
88.70000	22.35
88.71667	22.35
88.73333	22.35
88.75000	22.35
88.76667	22.35
88.78333	22.35
88.80000	22.35
88.81667	22.35
88.83333	22.35
88.85000	22.35
88.86667	22.35
88.88333	22.37
88.90000	22.37
88.91667	22.37
88.93333	22.37
88.95000	22.37
88.96667	22.37
88.98333	22.37
89.00000	22.37
89.01667	22.37
89.03333	22.37
89.05000	22.37
89.06667	22.42
89.08333	22.42
89.10000	22.42
89.11667	22.42
89.13333	22.42
89.15000	22.42
89.16667	22.42
89.18333	22.42
89.20000	22.42
89.21667	22.45
89.23333	22.45
89.25000	22.45
89.26667	22.45
89.28333	22.45
89.30000	22.45
89.31667	22.45
89.33333	22.45
89.35000	22.45
89.36667	22.45
89.38333	22.51
89.40000	22.51
89.41667	22.51
89.43333	22.51
89.45000	22.51
89.46667	22.51
89.48333	22.51
89.50000	22.51
89.51667	22.51
89.53333	22.55
89.55000	22.55
89.56667	22.55
89.58333	22.55
89.60000	22.55
89.61667	22.55
89.63333	22.55
89.65000	22.55
89.66667	22.55
89.68333	22.55
89.70000	22.55
89.71667	22.57
89.73333	22.57
89.75000	22.57
89.76667	22.57
89.78333	22.57
89.80000	22.57
89.81667	22.57
89.83333	22.57
89.85000	22.57
89.86667	22.57
89.88333	22.57
89.90000	22.57
89.91667	22.57
89.93333	22.57
89.95000	22.57
89.96667	22.57
89.98333	22.57
90.00000	22.57
90.01667	22.57
90.03333	22.57
90.05000	22.57
90.06667	22.57
90.08333	22.57
90.10000	22.57
90.11667	22.58
90.13333	22.58
90.15000	22.58
90.16667	22.58
90.18333	22.58
90.20000	22.58
90.21667	22.58
90.23333	22.58
90.25000	22.58
90.26667	22.58
90.28333	22.59
90.30000	22.59
90.31667	22.59
90.33333	22.59
90.35000	22.59
90.36667	22.59
90.38333	22.59
90.40000	22.59
90.41667	22.59
90.43333	22.60
90.45000	22.60
90.46667	22.60
90.48333	22.60
90.50000	22.60
90.51667	22.60
90.53333	22.60
90.55000	22.60
90.56667	22.60
90.58333	22.60
90.60000	22.64
90.61667	22.64
90.63333	22.64
90.65000	22.64
90.66667	22.64
90.68333	22.64
90.70000	22.64
90.71667	22.64
90.73333	22.64
90.75000	22.64
90.76667	22.64
90.78333	22.64
90.80000	22.64
90.81667	22.64
90.83333	22.64
90.85000	22.64
90.86667	22.64
90.88333	22.64
90.90000	22.64
90.91667	22.64
90.93333	22.64
90.95000	22.64
90.96667	22.64
90.98333	22.64
91.00000	22.64
91.01667	22.67
91.03333	22.67
91.05000	22.67
91.06667	22.67
91.08333	22.67
91.10000	22.67
91.11667	22.67
91.13333	22.67
91.15000	22.67
91.16667	22.67
91.18333	22.71
91.20000	22.71
91.21667	22.71
91.23333	22.71
91.25000	22.71
91.26667	22.71
91.28333	22.71
91.30000	22.71
91.31667	22.71
91.33333	22.71
91.35000	22.71
91.36667	22.73
91.38333	22.73
91.40000	22.73
91.41667	22.73
91.43333	22.73
91.45000	22.73
91.46667	22.73
91.48333	22.73
91.50000	22.73
91.51667	22.73
91.53333	22.73
91.55000	22.75
91.56667	22.75
91.58333	22.75
91.60000	22.75
91.61667	22.75
91.63333	22.75
91.65000	22.75
91.66667	22.75
91.68333	22.75
91.70000	22.75
91.71667	22.75
91.73333	22.76
91.75000	22.76
91.76667	22.76
91.78333	22.76
91.80000	22.76
91.81667	22.76
91.83333	22.76
91.85000	22.76
91.86667	22.76
91.88333	22.76
91.90000	22.76
91.91667	22.76
91.93333	22.76
91.95000	22.76
91.96667	22.76
91.98333	22.76
92.00000	22.81
92.01667	22.81
92.03333	22.81
92.05000	22.81
92.06667	22.81
92.08333	22.81
92.10000	22.81
92.11667	22.81
92.13333	22.81
92.15000	22.81
92.16667	22.83
92.18333	22.83
92.20000	22.83
92.21667	22.83
92.23333	22.83
92.25000	22.83
92.26667	22.83
92.28333	22.83
92.30000	22.83
92.31667	22.83
92.33333	22.85
92.35000	22.85
92.36667	22.85
92.38333	22.85
92.40000	22.85
92.41667	22.85
92.43333	22.85
92.45000	22.85
92.46667	22.85
92.48333	22.85
92.50000	22.88
92.51667	22.88
92.53333	22.88
92.55000	22.88
92.56667	22.88
92.58333	22.88
92.60000	22.88
92.61667	22.88
92.63333	22.88
92.65000	22.88
92.66667	22.88
92.68333	22.88
92.70000	22.88
92.71667	22.88
92.73333	22.88
92.75000	22.88
92.76667	22.88
92.78333	22.88
92.80000	22.88
92.81667	22.88
92.83333	22.88
92.85000	22.88
92.86667	22.88
92.88333	22.88
92.90000	22.88
92.91667	22.88
92.93333	22.90
92.95000	22.90
92.96667	22.90
92.98333	22.90
93.00000	22.90
93.01667	22.90
93.03333	22.90
93.05000	22.90
93.06667	22.90
93.08333	22.90
93.10000	22.90
93.11667	22.90
93.13333	22.90
93.15000	22.90
93.16667	22.90
93.18333	22.90
93.20000	22.90
93.21667	22.90
93.23333	22.90
93.25000	22.90
93.26667	22.90
93.28333	22.89
93.30000	22.89
93.31667	22.89
93.33333	22.89
93.35000	22.89
93.36667	22.89
93.38333	22.89
93.40000	22.89
93.41667	22.89
93.43333	22.89
93.45000	22.92
93.46667	22.92
93.48333	22.92
93.50000	22.92
93.51667	22.92
93.53333	22.92
93.55000	22.92
93.56667	22.92
93.58333	22.92
93.60000	22.92
93.61667	22.96
93.63333	22.96
93.65000	22.96
93.66667	22.96
93.68333	22.96
93.70000	22.96
93.71667	22.96
93.73333	22.96
93.75000	22.96
93.76667	22.96
93.78333	22.96
93.80000	22.96
93.81667	22.96
93.83333	22.96
93.85000	22.96
93.86667	22.96
93.88333	22.98
93.90000	22.98
93.91667	22.98
93.93333	22.98
93.95000	22.98
93.96667	22.98
93.98333	22.98
94.00000	22.98
94.01667	22.98
94.03333	22.98
94.05000	22.98
94.06667	22.96
94.08333	22.96
94.10000	22.96
94.11667	22.96
94.13333	22.96
94.15000	22.96
94.16667	22.96
94.18333	22.96
94.20000	22.96
94.21667	22.96
94.23333	22.96
94.25000	22.96
94.26667	22.96
94.28333	22.96
94.30000	22.96
94.31667	22.96
94.33333	22.96
94.35000	22.96
94.36667	22.96
94.38333	22.96
94.40000	22.96
94.41667	22.96
94.43333	22.97
94.45000	22.97
94.46667	22.97
94.48333	22.97
94.50000	22.97
94.51667	22.97
94.53333	22.97
94.55000	22.97
94.56667	22.97
94.58333	22.97
94.60000	22.97
94.61667	22.97
94.63333	22.96
94.65000	22.96
94.66667	22.96
94.68333	22.96
94.70000	22.96
94.71667	22.96
94.73333	22.96
94.75000	22.96
94.76667	22.96
94.78333	22.96
94.80000	22.96
94.81667	22.96
94.83333	22.96
94.85000	22.96
94.86667	22.96
94.88333	22.96
94.90000	23.00
94.91667	23.00
94.93333	23.00
94.95000	23.00
94.96667	23.00
94.98333	23.00
95.00000	23.00
95.01667	23.00
95.03333	23.00
95.05000	23.00
95.06667	23.00
95.08333	23.02
95.10000	23.02
95.11667	23.02
95.13333	23.02
95.15000	23.02
95.16667	23.02
95.18333	23.02
95.20000	23.02
95.21667	23.02
95.23333	23.02
95.25000	23.02
95.26667	23.02
95.28333	23.02
95.30000	23.02
95.31667	23.02
95.33333	23.02
95.35000	23.02
95.36667	23.02
95.38333	23.02
95.40000	23.02
95.41667	23.02
95.43333	23.02
95.45000	23.03
95.46667	23.03
95.48333	23.03
95.50000	23.03
95.51667	23.03
95.53333	23.03
95.55000	23.03
95.56667	23.03
95.58333	23.03
95.60000	23.03
95.61667	23.03
95.63333	23.03
95.65000	23.05
95.66667	23.05
95.68333	23.05
95.70000	23.05
95.71667	23.05
95.73333	23.05
95.75000	23.05
95.76667	23.05
95.78333	23.05
95.80000	23.05
95.81667	23.05
95.83333	23.05
95.85000	23.05
95.86667	23.05
95.88333	23.05
95.90000	23.05
95.91667	23.07
95.93333	23.07
95.95000	23.07
95.96667	23.07
95.98333	23.07
96.00000	23.07
96.01667	23.07
96.03333	23.07
96.05000	23.07
96.06667	23.07
96.08333	23.08
96.10000	23.08
96.11667	23.08
96.13333	23.08
96.15000	23.08
96.16667	23.08
96.18333	23.08
96.20000	23.08
96.21667	23.08
96.23333	23.08
96.25000	23.09
96.26667	23.09
96.28333	23.09
96.30000	23.09
96.31667	23.09
96.33333	23.09
96.35000	23.09
96.36667	23.09
96.38333	23.09
96.40000	23.11
96.41667	23.11
96.43333	23.11
96.45000	23.11
96.46667	23.11
96.48333	23.11
96.50000	23.11
96.51667	23.11
96.53333	23.11
96.55000	23.11
96.56667	23.10
96.58333	23.10
96.60000	23.10
96.61667	23.10
96.63333	23.10
96.65000	23.10
96.66667	23.10
96.68333	23.10
96.70000	23.10
96.71667	23.10
96.73333	23.10
96.75000	23.10
96.76667	23.10
96.78333	23.10
96.80000	23.10
96.81667	23.10
96.83333	23.10
96.85000	23.12
96.86667	23.12
96.88333	23.12
96.90000	23.12
96.91667	23.12
96.93333	23.12
96.95000	23.12
96.96667	23.12
96.98333	23.12
97.00000	23.12
97.01667	23.12
97.03333	23.12
97.05000	23.12
97.06667	23.12
97.08333	23.12
97.10000	23.12
97.11667	23.12
97.13333	23.12
97.15000	23.12
97.16667	23.12
97.18333	23.12
97.20000	23.12
97.21667	23.14
97.23333	23.14
97.25000	23.14
97.26667	23.14
97.28333	23.14
97.30000	23.14
97.31667	23.14
97.33333	23.14
97.35000	23.14
97.36667	23.14
97.38333	23.16
97.40000	23.16
97.41667	23.16
97.43333	23.16
97.45000	23.16
97.46667	23.16
97.48333	23.16
97.50000	23.16
97.51667	23.16
97.53333	23.16
97.55000	23.16
97.56667	23.17
97.58333	23.17
97.60000	23.17
97.61667	23.17
97.63333	23.17
97.65000	23.17
97.66667	23.17
97.68333	23.17
97.70000	23.17
97.71667	23.17
97.73333	23.17
97.75000	23.17
97.76667	23.17
97.78333	23.17
97.80000	23.17
97.81667	23.17
97.83333	23.17
97.85000	23.20
97.86667	23.20
97.88333	23.20
97.90000	23.20
97.91667	23.20
97.93333	23.20
97.95000	23.20
97.96667	23.20
97.98333	23.20
98.00000	23.20
98.01667	23.20
98.03333	23.21
98.05000	23.21
98.06667	23.21
98.08333	23.21
98.10000	23.21
98.11667	23.21
98.13333	23.21
98.15000	23.21
98.16667	23.21
98.18333	23.21
98.20000	23.21
98.21667	23.21
98.23333	23.21
98.25000	23.21
98.26667	23.21
98.28333	23.21
98.30000	23.21
98.31667	23.21
98.33333	23.21
98.35000	23.21
98.36667	23.21
98.38333	23.21
98.40000	23.22
98.41667	23.22
98.43333	23.22
98.45000	23.22
98.46667	23.22
98.48333	23.22
98.50000	23.22
98.51667	23.22
98.53333	23.22
98.55000	23.22
98.56667	23.22
98.58333	23.22
98.60000	23.22
98.61667	23.22
98.63333	23.22
98.65000	23.22
98.66667	23.22
98.68333	23.22
98.70000	23.22
98.71667	23.22
98.73333	23.22
98.75000	23.22
98.76667	23.22
98.78333	23.22
98.80000	23.22
98.81667	23.22
98.83333	23.22
98.85000	23.22
98.86667	23.22
98.88333	23.22
98.90000	23.25
98.91667	23.25
98.93333	23.25
98.95000	23.25
98.96667	23.25
98.98333	23.25
99.00000	23.25
99.01667	23.25
99.03333	23.25
99.05000	23.25
99.06667	23.25
99.08333	23.25
99.10000	23.25
99.11667	23.25
99.13333	23.25
99.15000	23.25
99.16667	23.25
99.18333	23.25
99.20000	23.25
99.21667	23.25
99.23333	23.25
99.25000	23.25
99.26667	23.24
99.28333	23.24
99.30000	23.24
99.31667	23.24
99.33333	23.24
99.35000	23.24
99.36667	23.24
99.38333	23.24
99.40000	23.24
99.41667	23.24
99.43333	23.24
99.45000	23.27
99.46667	23.27
99.48333	23.27
99.50000	23.27
99.51667	23.27
99.53333	23.27
99.55000	23.27
99.56667	23.27
99.58333	23.27
99.60000	23.27
99.61667	23.27
99.63333	23.27
99.65000	23.27
99.66667	23.27
99.68333	23.27
99.70000	23.27
99.71667	23.27
99.73333	23.27
